year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station
2015,3,10,42.38,-30.29,2.0,2,2,2,5,33.75,53.33,15.13,77.17,962.5,26.78,1.25,1024.59,-20.58,0.0,1.65,Wanliu
2015,3,10,21.75,-20.98,2.0,2,1,2,5,37.08,54.38,16.33,47.96,841.67,52.0,2.1,1026.19,-22.16,0.0,2.27,Wanshouxigong
2015,3,11,21.27,-20.97,2.0,2,1,2,5,46.25,67.67,19.54,60.74,1033.33,47.57,4.13,1018.91,-18.72,0.0,1.87,Aotizhongxin
2015,3,11,4.9,-47.59,1.0,2,1,2,9,24.5,38.96,14.92,31.08,650.0,49.25,5.82,1013.53,-21.78,0.0,1.97,Changping
2015,3,11,-21.54,16.23,1.0,0,0,4,3,15.08,21.29,6.88,7.62,287.5,70.46,5.82,1013.53,-21.78,0.0,1.97,Dingling
2015,3,11,30.95,-24.47,2.0,2,1,2,5,52.91,62.87,15.25,50.12,1183.33,36.25,4.13,1018.91,-18.72,0.0,1.87,Dongsi
2015,3,11,22.9,-26.21,2.0,2,1,2,5,39.38,53.21,15.5,61.71,904.17,35.92,4.13,1018.91,-18.72,0.0,1.87,Guanyuan
2015,3,11,29.53,-32.64,2.0,2,1,2,5,32.79,53.17,13.08,39.96,941.67,47.04,5.97,1014.98,-17.21,0.0,1.72,Gucheng
2015,3,11,-10.85,-11.57,1.0,0,1,4,10,34.0,41.96,8.71,21.23,645.83,53.96,2.72,1013.92,-19.41,0.0,2.1,Huairou
2015,3,11,30.76,-10.74,2.0,2,1,2,10,53.0,58.88,19.08,66.42,1125.0,37.71,4.13,1018.91,-18.72,0.0,1.87,Nongzhanguan
2015,3,11,-11.73,-36.84,2.0,1,1,1,9,38.96,57.0,13.3,38.83,521.74,52.43,3.97,1019.69,-19.04,0.0,2.18,Shunyi
2015,3,11,-2.63,-19.34,2.0,0,1,2,10,45.91,65.82,10.83,56.05,775.0,39.54,4.13,1018.91,-18.72,0.0,1.87,Tiantan
2015,3,11,44.58,-14.33,3.0,2,2,2,5,42.75,71.75,19.58,82.5,1504.17,23.38,4.26,1017.16,-17.04,0.0,1.77,Wanliu
2015,3,11,25.03,-20.85,2.0,2,1,2,5,41.96,59.75,14.67,62.67,1095.83,39.33,4.13,1018.91,-18.72,0.0,1.87,Wanshouxigong
2015,3,12,56.02,-16.39,3.0,2,2,2,8,78.17,109.72,27.47,82.88,1629.41,25.24,5.46,1012.66,-14.12,0.0,1.74,Aotizhongxin
2015,3,12,44.95,-21.73,2.0,2,2,2,5,58.88,82.0,25.33,55.46,1291.67,35.38,5.65,1007.54,-17.43,0.0,1.37,Changping
2015,3,12,-13.04,3.17,2.0,0,0,4,3,48.88,60.42,14.79,25.73,812.5,53.7,5.65,1007.54,-17.43,0.0,1.37,Dingling
2015,3,12,62.94,-16.22,3.0,2,2,5,8,76.71,95.33,25.38,63.48,1733.33,27.71,5.46,1012.66,-14.12,0.0,1.74,Dongsi
2015,3,12,60.22,-10.57,2.0,2,2,5,8,72.67,90.17,26.75,79.88,1512.5,26.29,5.46,1012.66,-14.12,0.0,1.74,Guanyuan
2015,3,12,64.77,-20.23,3.0,2,2,5,8,78.42,108.88,27.67,72.0,1737.5,25.58,6.16,1008.91,-14.58,0.0,1.08,Gucheng
2015,3,12,15.88,-2.39,2.0,0,1,2,10,55.58,68.58,11.88,36.88,970.83,43.54,5.47,1007.71,-16.94,0.0,1.7,Huairou
2015,3,12,59.28,-1.66,3.0,2,2,5,2,78.25,86.29,28.96,80.21,1600.0,29.08,5.46,1012.66,-14.12,0.0,1.74,Nongzhanguan
2015,3,12,45.83,-23.25,2.0,2,2,2,5,69.04,89.38,19.29,55.91,1181.82,24.96,6.08,1013.42,-14.35,0.0,1.51,Shunyi
2015,3,12,49.71,-10.18,2.0,2,2,2,5,73.71,85.12,19.67,63.17,1312.5,29.74,5.46,1012.66,-14.12,0.0,1.74,Tiantan
2015,3,12,61.69,-5.18,3.0,2,2,5,8,71.62,101.88,27.48,101.79,1587.5,15.13,5.82,1011.05,-14.0,0.0,1.39,Wanliu
2015,3,12,59.81,-15.67,2.0,2,2,5,8,73.17,94.29,25.42,71.46,1533.33,31.21,5.46,1012.66,-14.12,0.0,1.74,Wanshouxigong
2015,3,13,29.17,-16.21,2.0,2,1,2,5,69.46,81.92,25.75,67.5,1329.17,44.25,5.01,1017.54,-13.51,0.0,1.61,Aotizhongxin
2015,3,13,20.49,-12.71,2.0,2,1,2,10,58.92,81.08,23.5,51.38,1275.0,45.0,6.82,1012.25,-17.01,0.0,1.98,Changping
2015,3,13,-10.87,-30.86,1.0,1,1,1,9,34.12,41.79,9.88,18.33,650.0,66.25,6.82,1012.25,-17.01,0.0,1.98,Dingling
2015,3,13,44.58,-19.05,2.0,2,2,2,5,67.58,76.12,25.5,60.29,1612.5,34.88,5.01,1017.54,-13.51,0.0,1.61,Dongsi
2015,3,13,35.88,-23.15,2.0,2,1,2,5,70.58,78.79,27.71,77.42,1450.0,30.33,5.01,1017.54,-13.51,0.0,1.61,Guanyuan
2015,3,13,44.69,-15.24,3.0,2,2,2,5,81.77,124.82,30.05,74.14,1795.24,26.43,6.44,1013.6,-13.15,0.0,1.38,Gucheng
2015,3,13,18.62,-28.0,2.0,2,1,2,5,62.92,74.5,9.46,35.17,1033.33,48.46,5.16,1012.42,-15.28,0.0,2.22,Huairou
2015,3,13,31.71,-21.29,2.0,2,1,2,5,68.75,77.83,24.75,68.92,1254.17,40.5,5.01,1017.54,-13.51,0.0,1.61,Nongzhanguan
2015,3,13,29.17,-17.09,2.0,2,1,2,5,57.33,66.79,10.74,47.57,1086.96,33.17,5.39,1018.34,-13.24,0.0,1.83,Shunyi
2015,3,13,28.81,-13.35,2.0,2,1,2,5,63.42,69.21,16.88,56.38,1195.83,38.62,5.01,1017.54,-13.51,0.0,1.61,Tiantan
2015,3,13,43.96,-14.69,3.0,2,2,2,5,72.58,96.71,26.67,99.83,1683.33,20.75,6.26,1015.8,-12.23,0.0,1.49,Wanliu
2015,3,13,37.15,-20.59,2.0,2,2,2,5,66.96,77.92,27.12,68.92,1441.67,41.25,5.01,1017.54,-13.51,0.0,1.61,Wanshouxigong
2015,3,14,72.91,-2.24,3.0,2,2,5,8,102.54,131.58,43.67,91.71,2020.83,16.48,4.25,1016.76,-6.14,0.0,1.55,Aotizhongxin
2015,3,14,61.3,-0.19,3.0,2,2,5,2,90.46,118.42,38.96,80.62,1866.67,16.46,4.37,1011.73,-5.69,0.0,1.63,Changping
2015,3,14,55.29,16.94,3.0,2,2,5,2,94.96,104.75,28.96,64.0,1641.67,23.0,4.37,1011.73,-5.69,0.0,1.63,Dingling
2015,3,14,78.94,-11.58,3.0,2,2,5,8,101.67,119.46,44.17,78.54,1979.17,16.12,4.25,1016.76,-6.14,0.0,1.55,Dongsi
2015,3,14,64.89,-3.44,3.0,2,2,5,8,99.0,115.04,43.79,92.88,1950.0,11.75,4.25,1016.76,-6.14,0.0,1.55,Guanyuan
2015,3,14,82.14,-15.6,3.0,2,2,5,8,104.79,131.08,41.96,90.0,2095.83,13.17,5.67,1012.9,-5.63,0.0,1.0,Gucheng
2015,3,14,60.61,-5.97,3.0,2,2,5,8,95.08,112.92,34.25,61.5,1733.33,23.33,3.76,1011.88,-6.62,0.0,1.81,Huairou
2015,3,14,70.56,-23.61,3.0,2,2,5,8,95.96,101.42,47.42,86.96,1795.83,21.25,4.25,1016.76,-6.14,0.0,1.55,Nongzhanguan
2015,3,14,66.87,4.47,3.0,2,2,5,2,86.96,111.04,37.88,67.46,1826.09,21.5,4.68,1017.65,-6.17,0.0,1.52,Shunyi
2015,3,14,68.87,-18.7,3.0,2,2,5,8,95.5,106.12,36.29,78.46,1700.0,16.5,4.25,1016.76,-6.14,0.0,1.55,Tiantan
2015,3,14,80.19,-13.3,3.0,2,2,5,8,101.79,138.58,43.17,116.29,2000.0,4.3,5.25,1015.11,-5.15,0.0,1.48,Wanliu
2015,3,14,69.43,-12.57,3.0,2,2,5,8,95.42,123.17,42.83,94.21,1795.83,17.92,4.25,1016.76,-6.14,0.0,1.55,Wanshouxigong
2015,3,15,47.7,-22.34,3.0,2,2,2,5,97.67,207.83,22.83,74.96,1629.17,49.62,9.36,1012.6,-9.86,0.0,2.04,Aotizhongxin
2015,3,15,42.37,-29.0,3.0,2,2,2,5,84.0,186.54,27.17,61.54,1362.5,48.88,10.24,1007.26,-12.53,0.0,1.94,Changping
2015,3,15,10.83,-40.54,3.0,2,1,2,9,74.46,173.04,15.54,31.92,937.5,71.54,10.24,1007.26,-12.53,0.0,1.94,Dingling
2015,3,15,55.4,-15.24,3.0,2,2,2,8,103.17,205.62,28.88,71.12,2087.5,41.33,9.36,1012.6,-9.86,0.0,2.04,Dongsi
2015,3,15,44.01,-26.45,3.0,2,2,2,5,93.17,190.75,26.54,73.83,1462.5,46.42,9.36,1012.6,-9.86,0.0,2.04,Guanyuan
2015,3,15,52.79,-19.43,3.0,2,2,2,5,113.04,223.79,34.12,71.25,1975.0,45.58,10.42,1008.8,-9.25,0.0,1.57,Gucheng
2015,3,15,48.27,-26.98,3.0,2,2,2,5,112.17,176.67,18.0,54.36,1531.82,40.32,7.81,1007.52,-11.31,0.0,1.94,Huairou
2015,3,15,50.45,-17.43,4.0,2,2,2,5,117.71,186.42,32.58,91.83,1895.83,45.79,9.36,1012.6,-9.86,0.0,2.04,Nongzhanguan
2015,3,15,34.43,-13.81,3.0,2,2,2,5,114.04,184.92,23.58,70.92,1654.17,37.29,8.65,1013.36,-10.51,0.0,1.71,Shunyi
2015,3,15,48.97,-22.76,3.0,2,2,2,5,108.5,183.92,25.92,72.17,1779.17,49.83,9.36,1012.6,-9.86,0.0,2.04,Tiantan
2015,3,15,48.03,-23.05,3.0,2,2,2,5,99.0,219.75,28.96,104.0,1870.83,30.12,9.9,1010.88,-9.48,0.0,2.07,Wanliu
2015,3,15,49.22,-21.49,3.0,2,2,2,5,107.17,208.88,30.92,84.79,1820.83,48.58,9.36,1012.6,-9.86,0.0,2.04,Wanshouxigong
2015,3,16,69.01,-8.12,5.0,2,2,5,8,205.33,299.62,35.46,96.71,2083.33,14.35,9.7,1007.83,0.96,0.0,1.58,Aotizhongxin
2015,3,16,61.15,13.6,5.0,2,2,5,2,193.25,298.29,34.96,80.38,1954.17,22.46,10.44,1002.86,-0.85,0.0,1.49,Changping
2015,3,16,56.89,23.46,5.0,2,2,5,2,207.12,274.83,22.75,53.88,1741.67,41.54,10.44,1002.86,-0.85,0.0,1.49,Dingling
2015,3,16,69.88,-13.75,5.0,2,2,5,8,220.83,347.12,34.7,84.12,2275.0,17.58,9.7,1007.83,0.96,0.0,1.58,Dongsi
2015,3,16,68.72,-8.27,5.0,2,2,5,8,212.33,285.79,35.29,95.83,2120.83,19.29,9.7,1007.83,0.96,0.0,1.58,Guanyuan
2015,3,16,69.65,-5.31,5.0,2,2,5,8,214.42,312.04,38.17,95.58,2191.67,21.29,11.23,1004.01,0.28,0.0,1.12,Gucheng
2015,3,16,58.86,-0.38,5.0,2,2,5,2,204.88,274.21,18.91,56.68,1845.45,14.05,9.21,1003.05,0.82,0.0,1.51,Huairou
2015,3,16,69.79,-13.36,5.0,2,2,5,8,216.12,267.62,39.83,95.17,2087.5,19.25,9.7,1007.83,0.96,0.0,1.58,Nongzhanguan
2015,3,16,56.68,-2.33,5.0,2,2,5,2,186.62,269.08,32.92,75.54,1743.48,10.29,9.58,1008.64,0.88,0.0,1.57,Shunyi
2015,3,16,69.79,-17.64,5.0,2,2,5,8,219.39,281.65,31.91,83.52,2034.78,18.87,9.7,1007.83,0.96,0.0,1.58,Tiantan
2015,3,16,69.04,-8.88,5.0,2,2,5,8,207.58,326.54,43.22,109.79,1975.0,9.74,10.87,1006.22,0.13,0.0,1.28,Wanliu
2015,3,16,69.37,-13.51,5.0,2,2,5,8,216.08,302.75,34.29,92.5,2116.67,22.71,9.7,1007.83,0.96,0.0,1.58,Wanshouxigong
2015,3,17,15.72,50.85,5.0,0,0,0,0,199.46,242.62,17.83,67.0,1829.17,54.62,10.61,1014.92,-0.94,0.0,2.05,Aotizhongxin
2015,3,17,18.39,9.64,4.0,0,0,4,10,125.71,172.08,12.33,45.96,1345.83,59.29,11.93,1009.52,-5.11,0.0,2.33,Changping
2015,3,17,1.68,14.34,3.0,0,0,4,10,112.62,154.38,8.92,27.25,1112.5,79.92,11.93,1009.52,-5.11,0.0,2.33,Dingling
2015,3,17,37.64,34.23,5.0,0,0,0,2,214.54,309.29,19.67,58.83,2016.67,46.71,10.61,1014.92,-0.94,0.0,2.05,Dongsi
2015,3,17,15.72,50.88,5.0,0,0,0,0,189.79,209.5,17.12,64.54,1791.67,48.25,10.61,1014.92,-0.94,0.0,2.05,Guanyuan
2015,3,17,24.28,43.7,5.0,0,0,0,0,171.0,212.42,20.29,62.79,1904.17,48.88,12.13,1011.06,-0.98,0.0,1.88,Gucheng
2015,3,17,3.34,14.88,5.0,0,0,4,10,164.5,182.79,3.96,35.04,1233.33,48.91,10.42,1009.68,-3.31,0.0,2.54,Huairou
2015,3,17,28.64,39.84,5.0,0,0,0,2,222.96,235.38,21.38,73.29,1937.5,53.25,10.61,1014.92,-0.94,0.0,2.05,Nongzhanguan
2015,3,17,12.88,18.86,5.0,0,0,4,10,179.67,202.96,12.42,48.5,1400.0,52.88,11.12,1015.5,-2.25,0.0,2.19,Shunyi
2015,3,17,23.02,47.24,5.0,0,0,0,11,220.58,237.62,20.83,61.5,1979.17,55.79,10.61,1014.92,-0.94,0.0,2.05,Tiantan
2015,3,17,16.2,48.59,5.0,0,0,0,0,184.04,232.71,20.79,79.33,1866.67,32.33,11.59,1013.23,-1.58,0.0,2.14,Wanliu
2015,3,17,23.48,47.2,5.0,0,0,0,11,209.0,240.42,21.08,69.25,1958.33,54.12,10.61,1014.92,-0.94,0.0,2.05,Wanshouxigong
2015,3,18,4.01,-55.14,2.0,2,1,2,9,42.88,85.83,12.5,46.21,691.67,67.22,9.02,1012.13,-8.77,0.0,1.61,Aotizhongxin
2015,3,18,-1.03,-46.95,2.0,1,1,2,9,49.42,92.5,15.33,47.79,800.0,49.67,9.66,1006.97,-8.16,0.0,1.76,Changping
2015,3,18,-41.66,-2.43,2.0,1,3,1,3,48.46,85.75,11.33,29.58,716.67,66.61,9.66,1006.97,-8.16,0.0,1.76,Dingling
2015,3,18,17.16,-52.23,2.0,2,1,2,9,44.58,95.12,12.17,40.08,891.67,54.62,9.02,1012.13,-8.77,0.0,1.61,Dongsi
2015,3,18,-1.51,-56.4,2.0,2,1,2,9,42.5,63.08,10.25,44.12,608.33,61.04,9.02,1012.13,-8.77,0.0,1.61,Guanyuan
2015,3,18,15.07,-45.25,2.0,2,1,2,9,51.43,95.61,13.78,46.91,804.35,53.04,9.84,1008.33,-7.87,0.0,1.4,Gucheng
2015,3,18,-21.46,5.04,2.0,0,0,4,3,64.12,100.29,7.5,52.38,950.0,31.58,8.21,1007.17,-7.05,0.0,1.51,Huairou
2015,3,18,3.57,-57.98,2.0,2,1,2,9,46.18,65.95,14.29,57.21,741.67,64.12,9.02,1012.13,-8.77,0.0,1.61,Nongzhanguan
2015,3,18,8.12,1.59,2.0,0,0,4,10,59.33,88.92,16.83,64.88,973.91,30.5,9.06,1012.92,-8.08,0.0,1.32,Shunyi
2015,3,18,1.41,-57.86,2.0,2,1,2,9,42.54,64.83,11.67,37.38,641.67,69.62,9.02,1012.13,-8.77,0.0,1.61,Tiantan
2015,3,18,10.56,-68.08,2.0,2,1,2,9,39.23,74.0,13.18,77.61,652.17,35.0,9.44,1010.47,-7.7,0.0,1.88,Wanliu
2015,3,18,5.35,-56.06,2.0,2,1,2,9,43.0,85.62,11.29,53.08,729.17,60.96,9.02,1012.13,-8.77,0.0,1.61,Wanshouxigong
2015,3,19,-0.29,57.82,3.0,0,0,0,0,88.96,214.88,14.12,83.79,1216.67,39.79,11.27,1012.39,-7.99,0.0,1.68,Aotizhongxin
2015,3,19,-24.74,42.7,3.0,0,0,4,0,70.12,196.17,14.21,57.08,1104.17,43.0,11.91,1007.3,-9.31,0.0,1.54,Changping
2015,3,19,-76.81,29.97,3.0,1,3,3,6,61.29,173.96,9.58,21.62,620.83,70.29,11.91,1007.3,-9.31,0.0,1.54,Dingling
2015,3,19,2.25,55.63,4.0,0,0,0,0,91.25,285.75,12.62,75.17,1333.33,33.46,11.27,1012.39,-7.99,0.0,1.68,Dongsi
2015,3,19,-0.72,58.13,3.0,0,0,0,0,87.12,193.92,12.79,81.12,1079.17,32.42,11.27,1012.39,-7.99,0.0,1.68,Guanyuan
2015,3,19,-2.08,40.32,3.0,0,0,0,0,78.25,220.0,11.58,56.57,1179.17,40.88,11.96,1008.78,-7.57,0.0,1.28,Gucheng
2015,3,19,-44.02,-1.13,3.0,1,3,1,3,73.25,175.88,2.17,33.67,754.17,52.21,10.25,1007.34,-9.24,0.0,1.67,Huairou
2015,3,19,4.06,54.59,3.0,0,0,0,0,97.0,197.96,12.79,93.67,1220.83,34.58,11.27,1012.39,-7.99,0.0,1.68,Nongzhanguan
2015,3,19,-21.57,7.81,3.0,0,0,4,3,77.04,191.12,9.92,70.46,908.33,31.62,11.68,1013.07,-9.12,0.0,1.8,Shunyi
2015,3,19,2.24,55.59,3.0,0,0,0,0,92.0,186.71,9.58,73.75,1175.0,36.21,11.27,1012.39,-7.99,0.0,1.68,Tiantan
2015,3,19,0.43,61.73,3.0,0,0,0,0,85.21,225.5,14.92,117.71,1312.5,17.21,11.51,1010.9,-7.88,0.0,1.71,Wanliu
2015,3,19,-0.73,58.13,3.0,0,0,0,0,90.29,233.29,11.67,87.88,1170.83,37.17,11.27,1012.39,-7.99,0.0,1.68,Wanshouxigong
2015,3,20,-67.34,10.46,3.0,1,3,3,6,43.75,199.25,5.92,53.58,537.5,61.0,14.1,1013.22,-13.28,0.0,1.85,Aotizhongxin
2015,3,20,-68.7,45.97,3.0,1,3,3,4,35.62,201.17,7.04,38.54,525.0,56.5,14.14,1008.38,-15.13,0.0,2.65,Changping
2015,3,20,-96.14,20.95,3.0,1,3,3,6,35.29,187.38,6.21,10.62,358.33,85.45,14.14,1008.38,-15.13,0.0,2.65,Dingling
2015,3,20,-64.01,13.77,3.0,1,3,3,6,43.5,233.29,8.83,47.62,654.17,51.33,14.1,1013.22,-13.28,0.0,1.85,Dongsi
2015,3,20,-69.15,9.05,3.0,1,3,3,6,43.71,177.58,5.88,48.42,487.5,52.25,14.1,1013.22,-13.28,0.0,1.85,Guanyuan
2015,3,20,-61.48,10.98,3.0,1,3,3,6,40.5,214.04,5.71,41.88,666.67,64.75,15.29,1009.53,-11.88,0.0,1.5,Gucheng
2015,3,20,-73.11,54.51,3.0,1,3,3,4,47.67,175.62,3.62,22.71,587.5,64.62,12.48,1008.1,-14.12,0.0,2.48,Huairou
2015,3,20,-65.54,16.78,3.0,1,3,3,6,51.29,193.38,6.29,60.67,583.33,52.29,14.1,1013.22,-13.28,0.0,1.85,Nongzhanguan
2015,3,20,-75.65,39.77,3.0,1,3,3,6,57.5,212.29,6.62,60.0,560.87,41.25,13.04,1013.88,-12.78,0.0,2.76,Shunyi
2015,3,20,-67.42,9.8,3.0,1,3,3,6,42.46,185.5,5.38,44.25,516.67,60.25,14.1,1013.22,-13.28,0.0,1.85,Tiantan
2015,3,20,-67.37,16.44,3.0,1,3,3,6,43.29,209.08,8.48,81.21,591.67,36.04,14.25,1011.66,-12.13,0.0,1.63,Wanliu
2015,3,20,-68.78,12.97,3.0,1,3,3,6,41.96,205.12,4.88,45.46,508.33,63.71,14.1,1013.22,-13.28,0.0,1.85,Wanshouxigong
2015,3,21,-99.2,13.89,2.0,1,3,3,6,20.5,102.25,4.58,32.08,408.33,69.21,14.57,1014.05,-18.45,0.0,3.1,Aotizhongxin
2015,3,21,-75.14,2.59,2.0,1,3,3,6,20.75,114.88,6.38,30.58,445.83,57.25,14.35,1009.22,-19.81,0.0,3.02,Changping
2015,3,21,-112.64,15.33,2.0,1,3,3,6,16.38,113.04,4.5,4.38,254.17,91.42,14.35,1009.22,-19.81,0.0,3.02,Dingling
2015,3,21,-81.53,5.12,2.0,1,3,3,6,24.25,108.25,6.67,29.08,433.33,59.88,14.57,1014.05,-18.45,0.0,3.1,Dongsi
2015,3,21,-101.12,6.8,2.0,1,3,3,6,17.83,89.88,2.79,27.04,333.33,60.04,14.57,1014.05,-18.45,0.0,3.1,Guanyuan
2015,3,21,-66.53,5.63,2.0,1,3,3,6,19.92,119.88,3.75,18.21,450.0,73.83,15.3,1010.56,-16.43,0.0,2.9,Gucheng
2015,3,21,-114.63,12.96,2.0,1,3,3,6,12.58,77.96,2.21,5.38,170.83,84.04,14.43,1008.75,-20.93,0.0,3.85,Huairou
2015,3,21,-99.66,11.18,2.0,1,3,3,6,21.17,107.08,5.21,37.12,362.5,59.42,14.57,1014.05,-18.45,0.0,3.1,Nongzhanguan
2015,3,21,-79.46,-8.38,2.0,1,3,3,6,25.88,108.5,3.29,42.46,312.5,49.04,13.45,1014.65,-17.36,0.0,2.71,Shunyi
2015,3,21,-99.66,11.18,2.0,1,3,3,6,17.67,98.71,3.33,30.25,354.17,72.12,14.57,1014.05,-18.45,0.0,3.1,Tiantan
2015,3,21,-91.03,-15.49,2.0,1,3,3,6,16.46,102.92,4.88,55.92,350.0,51.29,14.5,1012.66,-16.88,0.0,2.54,Wanliu
2015,3,21,-101.15,7.06,2.0,1,3,3,6,15.92,103.21,3.46,24.75,291.67,77.79,14.57,1014.05,-18.45,0.0,3.1,Wanshouxigong
2015,3,22,-41.29,-38.55,2.0,1,1,1,1,22.5,120.96,4.33,22.25,375.0,75.52,10.17,1023.28,-16.95,0.0,3.3,Aotizhongxin
2015,3,22,-47.69,-25.13,2.0,1,3,1,1,19.04,88.29,3.67,15.5,329.17,76.38,10.31,1018.12,-19.08,0.0,2.62,Changping
2015,3,22,-98.84,-2.49,2.0,1,3,3,6,17.29,80.58,4.71,7.75,266.67,91.75,10.31,1018.12,-19.08,0.0,2.62,Dingling
2015,3,22,-41.27,-38.57,2.0,1,1,1,1,20.25,117.5,4.08,16.62,354.17,60.21,10.17,1023.28,-16.95,0.0,3.3,Dongsi
2015,3,22,-41.24,-38.6,2.0,1,1,1,1,19.79,101.46,3.96,21.04,358.33,59.58,10.17,1023.28,-16.95,0.0,3.3,Guanyuan
2015,3,22,-30.39,-40.25,2.0,1,1,1,9,22.46,116.71,4.54,17.08,416.67,71.42,10.76,1019.47,-15.49,0.0,2.35,Gucheng
2015,3,22,-51.19,-32.8,2.0,1,3,1,1,18.96,80.08,2.17,12.08,266.67,79.75,9.54,1018.3,-19.33,0.0,3.08,Huairou
2015,3,22,-41.3,-38.55,2.0,1,1,1,1,22.67,107.96,4.29,23.21,325.0,70.79,10.17,1023.28,-16.95,0.0,3.3,Nongzhanguan
2015,3,22,-37.75,-38.58,2.0,1,1,1,1,19.88,99.46,3.71,21.65,347.83,64.12,10.2,1024.07,-17.91,0.0,2.91,Shunyi
2015,3,22,-43.31,-38.91,2.0,1,1,1,1,19.75,108.88,4.38,18.62,333.33,79.25,10.17,1023.28,-16.95,0.0,3.3,Tiantan
2015,3,22,-39.61,-39.95,2.0,1,1,1,1,20.92,111.38,4.87,58.5,404.17,47.78,10.41,1021.66,-15.68,0.0,3.08,Wanliu
2015,3,22,-41.27,-38.58,2.0,1,1,1,1,20.75,118.25,4.5,21.88,358.33,75.88,10.17,1023.28,-16.95,0.0,3.3,Wanshouxigong
2015,3,23,27.22,-25.85,2.0,2,1,2,5,39.41,100.83,9.0,50.67,762.5,51.88,10.2,1024.61,-13.22,0.0,2.1,Aotizhongxin
2015,3,23,23.23,-23.52,2.0,2,1,2,5,22.58,60.58,7.21,33.75,633.33,51.04,10.5,1019.32,-17.84,0.0,1.93,Changping
2015,3,23,-0.07,-38.8,1.0,2,1,2,9,19.29,41.62,7.17,11.0,404.17,71.0,10.5,1019.32,-17.84,0.0,1.93,Dingling
2015,3,23,25.08,-22.85,2.0,2,1,2,5,35.46,89.08,8.29,36.38,708.33,41.58,10.2,1024.61,-13.22,0.0,2.1,Dongsi
2015,3,23,26.18,-30.54,2.0,2,1,2,5,37.17,83.71,8.62,47.54,720.83,41.38,10.2,1024.61,-13.22,0.0,2.1,Guanyuan
2015,3,23,25.21,-25.88,2.0,2,1,2,5,36.17,98.96,7.5,39.46,833.33,48.5,10.67,1020.8,-11.41,0.0,1.51,Gucheng
2015,3,23,15.73,-44.49,2.0,2,1,2,9,40.48,94.83,4.71,33.43,660.0,41.35,8.61,1019.52,-13.45,0.0,1.6,Huairou
2015,3,23,27.21,-25.81,2.0,2,1,2,5,38.67,82.67,7.67,53.54,695.83,45.83,10.2,1024.61,-13.22,0.0,2.1,Nongzhanguan
2015,3,23,22.15,-22.75,2.0,2,1,2,5,40.04,92.25,6.21,49.25,745.83,39.0,10.1,1025.29,-13.12,0.0,1.8,Shunyi
2015,3,23,27.26,-25.8,2.0,2,1,2,5,36.04,71.0,5.5,38.25,654.17,52.08,10.2,1024.61,-13.22,0.0,2.1,Tiantan
2015,3,23,23.83,-27.03,2.0,2,1,2,5,36.75,98.04,8.62,81.62,779.17,29.88,10.32,1023.01,-11.4,0.0,1.65,Wanliu
2015,3,23,26.18,-30.11,2.0,2,1,2,5,37.54,98.33,7.58,50.25,729.17,49.38,10.2,1024.61,-13.22,0.0,2.1,Wanshouxigong
2015,3,24,65.5,-8.07,3.0,2,2,5,8,80.17,135.08,30.58,77.54,2004.17,52.22,9.3,1027.11,-8.24,0.0,1.89,Aotizhongxin
2015,3,24,52.81,-5.77,2.0,2,2,5,2,67.46,123.0,25.46,62.75,1750.0,46.92,10.01,1021.95,-9.53,0.0,1.72,Changping
2015,3,24,43.48,0.79,2.0,2,2,2,2,59.57,99.87,17.74,42.3,1473.91,64.09,10.01,1021.95,-9.53,0.0,1.72,Dingling
2015,3,24,68.27,-18.24,3.0,2,2,5,8,85.38,125.71,34.04,60.17,1862.5,47.33,9.3,1027.11,-8.24,0.0,1.89,Dongsi
2015,3,24,66.32,-15.68,2.0,2,2,5,8,75.0,112.04,29.96,68.83,1820.83,44.96,9.3,1027.11,-8.24,0.0,1.89,Guanyuan
2015,3,24,64.29,-3.57,3.0,2,2,5,8,79.67,128.67,28.0,73.12,1895.83,42.12,10.35,1023.2,-7.69,0.0,1.42,Gucheng
2015,3,24,48.17,-1.76,3.0,2,2,2,2,76.75,124.25,26.75,49.83,1758.33,52.0,8.62,1022.01,-9.5,0.0,1.87,Huairou
2015,3,24,65.99,-19.61,3.0,2,2,5,8,82.67,115.38,34.12,73.0,1820.83,52.46,9.3,1027.11,-8.24,0.0,1.89,Nongzhanguan
2015,3,24,59.9,-18.65,3.0,2,2,5,8,83.08,133.12,30.75,58.25,1769.57,49.67,9.78,1027.88,-8.47,0.0,1.93,Shunyi
2015,3,24,71.65,-17.18,3.0,2,2,5,8,79.12,118.5,31.62,63.33,1804.17,54.08,9.3,1027.11,-8.24,0.0,1.89,Tiantan
2015,3,24,58.88,-10.28,3.0,2,2,5,8,75.25,118.12,28.79,107.42,1725.0,30.83,10.07,1025.42,-7.23,0.0,1.37,Wanliu
2015,3,24,71.69,-17.16,3.0,2,2,5,8,76.54,126.71,31.12,71.71,1850.0,54.33,9.3,1027.11,-8.24,0.0,1.89,Wanshouxigong
2015,3,25,35.6,16.25,4.0,0,0,0,2,121.54,173.96,42.75,86.0,1950.0,56.58,10.88,1026.21,-1.74,0.0,1.95,Aotizhongxin
